TIME L_NU_E L_NU_E_BAR L_NU_X E_NU_E E_NU_E_BAR E_NU_X RMS_NU_E RMS_NU_E_BAR RMS_NU_X ALPHA_NU_E ALPHA_NU_E_BAR ALPHA_NU_X
1.041 143744241.3034465 143744241.3034465 143744241.3034465 94.02550267483721 94.02550267483721 94.02550267483721 99.535684502172 99.535684502172 99.535684502172 7.289095067231909 7.289095067231909 7.289095067231909
1.051 140410005.2973598 140410005.2973598 140410005.2973598 93.72981827660857 93.72981827660857 93.72981827660857 99.20539229727899 99.20539229727899 99.20539229727899 7.315998500805179 7.315998500805179 7.315998500805179
1.061 136913486.6295424 136913486.6295424 136913486.6295424 93.48155739025238 93.48155739025238 93.48155739025238 98.93202383730963 98.93202383730963 98.93202383730963 7.332637423071141 7.332637423071141 7.332637423071141
1.071 133416967.96172488 133416967.96172488 133416967.96172488 93.22170032207113 93.22170032207113 93.22170032207113 98.64507495946671 98.64507495946671 98.64507495946671 7.351503314813644 7.351503314813644 7.351503314813644
1.081 129920449.2939074 129920449.2939074 129920449.2939074 92.9494151614254 92.9494151614254 92.9494151614254 98.3435039939587 98.3435039939587 98.3435039939587 7.372908285759566 7.372908285759566 7.372908285759566
1.091 126423930.62608992 126423930.62608992 126423930.62608992 92.66378847406543 92.66378847406543 92.66378847406543 98.0261594853128 98.0261594853128 98.0261594853128 7.397218329510134 7.397218329510134 7.397218329510134
1.101 122927411.95827247 122927411.95827247 122927411.95827247 92.36381506590027 92.36381506590027 92.36381506590027 97.69176526696522 97.69176526696522 97.69176526696522 7.424864863894311 7.424864863894311 7.424864863894311
1.111 120359945.93636717 120359945.93636717 120359945.93636717 92.12379603797616 92.12379603797616 92.12379603797616 97.4272482039848 97.4272482039848 97.4272482039848 7.442261742448421 7.442261742448421 7.442261742448421
1.121 117792479.91070488 117792479.91070488 117792479.91070488 91.87464044518781 91.87464044518781 91.87464044518781 97.15190019041161 97.15190019041161 97.15190019041161 7.461747231266624 7.461747231266624 7.461747231266624
1.131 115225013.88970941 115225013.88970941 115225013.88970941 91.61581648370438 91.61581648370438 91.61581648370438 96.86503857203678 96.86503857203678 96.86503857203678 7.4835714492501735 7.4835714492501735 7.4835714492501735
1.141 112657547.86871384 112657547.86871384 112657547.86871384 91.34675024962571 91.34675024962571 91.34675024962571 96.56592175900663 96.56592175900663 96.56592175900663 7.508021258726313 7.508021258726313 7.508021258726313
1.151 110090081.84771834 110090081.84771834 110090081.84771834 91.06682150460126 91.06682150460126 91.06682150460126 96.25374268741946 96.25374268741946 96.25374268741946 7.535426982641845 7.535426982641845 7.535426982641845
1.1609999999999998 108036772.73052488 108036772.73052488 108036772.73052488 90.83413996648939 90.83413996648939 90.83413996648939 95.99695749236248 95.99695749236248 95.99695749236248 7.553862731130521 7.553862731130521 7.553862731130521
1.1709999999999998 105983463.60669217 105983463.60669217 105983463.60669217 90.59369824474015 90.59369824474015 90.59369824474015 95.73088460381648 95.73088460381648 95.73088460381648 7.574336029623983 7.574336029623983 7.574336029623983
1.1809999999999998 103930154.48285943 103930154.48285943 103930154.48285943 90.3451015415593 90.3451015415593 90.3451015415593 95.45500760233983 95.45500760233983 95.45500760233983 7.597067560238782 7.597067560238782 7.597067560238782
1.1909999999999998 101876845.35902669 101876845.35902669 101876845.35902669 90.08792781775315 90.08792781775315 90.08792781775315 95.16877078517214 95.16877078517214 95.16877078517214 7.622307400179914 7.622307400179914 7.622307400179914
1.2009999999999998 99823536.2338188 99823536.2338188 99823536.2338188 89.82172539830225 89.82172539830225 89.82172539830225 94.87157533341893 94.87157533341893 94.87157533341893 7.65033986978911 7.65033986978911 7.65033986978911
1.2109999999999999 97788399.3323165 97788399.3323165 97788399.3323165 89.5942539591345 89.5942539591345 89.5942539591345 94.62133851371243 94.62133851371243 94.62133851371243 7.667976750285076 7.667976750285076 7.667976750285076
1.2209999999999999 95753262.43081419 95753262.43081419 95753262.43081419 89.35833658340891 89.35833658340891 89.35833658340891 94.36110947074718 94.36110947074718 94.36110947074718 7.687688418782829 7.687688418782829 7.687688418782829
1.2309999999999999 93718125.52655888 93718125.52655888 93718125.52655888 89.11349397847694 89.11349397847694 89.11349397847694 94.0902743582154 94.0902743582154 94.0902743582154 7.709717424980917 7.709717424980917 7.709717424980917
1.2409999999999999 91682988.62557025 91682988.62557025 91682988.62557025 88.85920989577268 88.85920989577268 88.85920989577268 93.80816771759017 93.80816771759017 93.80816771759017 7.734341096133807 7.734341096133807 7.734341096133807
1.251 89647851.72458167 89647851.72458167 89647851.72458167 88.5949274818011 88.5949274818011 88.5949274818011 93.51406688817369 93.51406688817369 93.51406688817369 7.761877709311754 7.761877709311754 7.761877709311754
1.261 87835384.29565004 87835384.29565004 87835384.29565004 88.38081099957125 88.38081099957125 88.38081099957125 93.27796629993388 93.27796629993388 93.27796629993388 7.780428310300226 7.780428310300226 7.780428310300226
1.271 86022916.86671823 86022916.86671823 86022916.86671823 88.15877035014739 88.15877035014739 88.15877035014739 93.03249508826313 93.03249508826313 93.03249508826313 7.8010156380110525 7.8010156380110525 7.8010156380110525
1.281 84210449.43778652 84210449.43778652 84210449.43778652 87.92835734686466 87.92835734686466 87.92835734686466 92.77708137485601 92.77708137485601 92.77708137485601 7.8238726105412715 7.8238726105412715 7.8238726105412715
1.291 82397982.00758353 82397982.00758353 82397982.00758353 87.68908934960403 87.68908934960403 87.68908934960403 92.5111055315254 92.5111055315254 92.5111055315254 7.849264988798131 7.849264988798131 7.849264988798131
1.301 80585514.58272782 80585514.58272782 80585514.58272782 87.4404459072014 87.4404459072014 87.4404459072014 92.2338950546105 92.2338950546105 92.2338950546105 7.877497166381908 7.877497166381908 7.877497166381908
1.311 78955796.46983074 78955796.46983074 78955796.46983074 87.238799760318 87.238799760318 87.238799760318 92.0110141791291 92.0110141791291 92.0110141791291 7.8969408173535145 7.8969408173535145 7.8969408173535145
1.321 77326078.3590634 77326078.3590634 77326078.3590634 87.02964115057121 87.02964115057121 87.02964115057121 91.77925784802694 91.77925784802694 91.77925784802694 7.918394800638873 7.918394800638873 7.918394800638873
