TIME L_NU_E L_NU_E_BAR L_NU_X E_NU_E E_NU_E_BAR E_NU_X RMS_NU_E RMS_NU_E_BAR RMS_NU_X ALPHA_NU_E ALPHA_NU_E_BAR ALPHA_NU_X
0.064 416334412572.6972 416334412572.6972 416334412572.6972 14.67015720038187 14.67015720038187 14.67015720038187 16.282832990293095 16.282832990293095 16.282832990293095 3.3114153036936504 3.3114153036936504 3.3114153036936504
0.065 416097143996.41736 416097143996.41736 416097143996.41736 14.67539361681736 14.67539361681736 14.67539361681736 16.289145017498353 16.289145017498353 16.289145017498353 3.310009935837924 3.310009935837924 3.310009935837924
0.066 415859875420.13776 415859875420.13776 415859875420.13776 14.680639754469293 14.680639754469293 14.680639754469293 16.295466310984445 16.295466310984445 16.295466310984445 3.3086107213382867 3.3086107213382867 3.3086107213382867
0.067 415622606843.8581 415622606843.8581 415622606843.8581 14.68589564043344 14.68589564043344 14.68589564043344 16.30179689260175 16.30179689260175 16.30179689260175 3.307217669779499 3.307217669779499 3.307217669779499
0.068 415385338267.57825 415385338267.57825 415385338267.57825 14.691161301906364 14.691161301906364 14.691161301906364 16.3081367842722 16.3081367842722 16.3081367842722 3.305830790826225 3.305830790826225 3.305830790826225
0.069 415148069691.2986 415148069691.2986 415148069691.2986 14.6964367661859 14.6964367661859 14.6964367661859 16.314486007989583 16.314486007989583 16.314486007989583 3.3044500942234523 3.3044500942234523 3.3044500942234523
0.07 414910801115.01886 414910801115.01886 414910801115.01886 14.701722060671619 14.701722060671619 14.701722060671619 16.320844585819867 16.320844585819867 16.320844585819867 3.3030755897968995 3.3030755897968995 3.3030755897968995
0.07100000000000001 414673532538.73914 414673532538.73914 414673532538.73914 14.707017212865285 14.707017212865285 14.707017212865285 16.327212539901453 16.327212539901453 16.327212539901453 3.3017072874535516 3.3017072874535516 3.3017072874535516
0.07200000000000001 414436263962.4594 414436263962.4594 414436263962.4594 14.712322250371347 14.712322250371347 14.712322250371347 16.333589892445534 16.333589892445534 16.333589892445534 3.3003451971820303 3.3003451971820303 3.3003451971820303
0.07300000000000001 414198995386.1797 414198995386.1797 414198995386.1797 14.717637200897425 14.717637200897425 14.717637200897425 16.33997666573637 16.33997666573637 16.33997666573637 3.2989893290531804 3.2989893290531804 3.2989893290531804
0.074 413961726809.89996 413961726809.89996 413961726809.89996 14.722962092254779 14.722962092254779 14.722962092254779 16.3463728821316 16.3463728821316 16.3463728821316 3.2976396932204444 3.2976396932204444 3.2976396932204444
0.075 413724458233.6204 413724458233.6204 413724458233.6204 14.728296952358827 14.728296952358827 14.728296952358827 16.352778564062586 16.352778564062586 16.352778564062586 3.2962962999204293 3.2962962999204293 3.2962962999204293
0.076 413487189657.3407 413487189657.3407 413487189657.3407 14.733641809229548 14.733641809229548 14.733641809229548 16.359193734034662 16.359193734034662 16.359193734034662 3.294959159473236 3.294959159473236 3.294959159473236
0.077 413249921081.0609 413249921081.0609 413249921081.0609 14.738996690992078 14.738996690992078 14.738996690992078 16.365618414627495 16.365618414627495 16.365618414627495 3.293628282283134 3.293628282283134 3.293628282283134
0.078 413012652504.7812 413012652504.7812 413012652504.7812 14.744361625877154 14.744361625877154 14.744361625877154 16.372052628495396 16.372052628495396 16.372052628495396 3.292303678838985 3.292303678838985 3.292303678838985
